Price,Close,High,Low,Open,Volume
Ticker,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS
Date,,,,,
2024-07-09,1327.417236328125,1332.996269636128,1285.4248407309524,1299.9204766135488,1708700
2024-07-10,1332.099609375,1339.1730331109138,1301.1159386801853,1330.0074870888573,1296174
2024-07-11,1312.971435546875,1333.14570603575,1310.1818581423984,1329.0112015881089,487859
2024-07-12,1321.887939453125,1325.0261836846128,1306.097238203404,1312.9714585167092,479843
2024-07-15,1369.7083740234375,1404.6273442691568,1337.1804526893648,1354.913933702461,6364673
2024-07-16,1365.9227294921875,1382.8591545491827,1362.1867533766738,1374.8392105090245,1174233
2024-07-18,1331.4022216796875,1372.647420329428,1315.1631309682307,1365.9226636456813,1844711
2024-07-19,1325.8232421875,1348.6375055307446,1318.6999567933344,1336.333715275625,696142
2024-07-22,1339.5218505859375,1358.6001382617271,1309.5343179162098,1327.018735030034,1403561
2024-07-23,1352.67236328125,1358.6997864786772,1313.071018084837,1339.5217765407917,650569
2024-07-24,1348.637451171875,1361.58883441604,1343.1580197993437,1352.6723538280771,504760
2024-07-25,1357.70361328125,1361.290126111914,1335.237894410796,1344.4034407129159,530041
2024-07-26,1381.0159912109375,1383.8055687206922,1355.8604184174187,1360.6923782054375,862019
2024-07-29,1399.7457275390625,1411.7008511906417,1382.4107739215115,1384.8018229745885,2165307
2024-07-30,1394.2164306640625,1417.7282710768384,1388.3883322214795,1393.7681621737893,709701
2024-07-31,1428.7867431640625,1435.312175204606,1394.2164375535908,1394.2662992144483,1265697
2024-08-01,1427.4915771484375,1435.6111230903432,1418.7742993364734,1428.7369025501469,542547
2024-08-02,1437.9024658203125,1445.3744176867374,1413.743154785539,1416.7816755762717,1187900
2024-08-05,1415.9349365234375,1436.6073375316073,1403.1330161254766,1423.0083602564841,1856025
2024-08-06,1396.3583984375,1434.0668260992395,1389.7831048448659,1416.582530974313,846788
2024-08-07,1459.6707763671875,1466.5947366809594,1408.9611036950691,1411.3022910348031,2819701
2024-08-08,1473.7679443359375,1482.3854988381183,1442.5849475831267,1464.5026746872902,1977114
2024-08-09,1444.2784423828125,1482.7341854996746,1425.698285926403,1474.8637051659302,1983341
2024-08-12,1456.3333740234375,1484.427866201322,1435.212582421953,1454.5400568147181,2459665
2024-08-13,1500.1688232421875,1527.466258441478,1456.3333696080706,1470.480217362649,3867134
2024-08-14,1514.0167236328125,1519.2969518486943,1468.5375383980258,1501.26466480853,1961578
2024-08-16,1497.130126953125,1521.2894386008463,1416.1341180206039,1519.2969180525806,4458082
2024-08-19,1513.5185546875,1530.9033693804795,1484.726730153684,1496.4825283803273,1472094
2024-08-20,1531.551025390625,1537.4787255980475,1509.3343718004485,1514.3156733575456,1113655
2024-08-21,1505.847412109375,1534.190968408949,1484.5274178103386,1531.550975959939,1789751
2024-08-22,1528.11376953125,1533.8921276622827,1498.3754252087435,1513.319329050586,1063659
2024-08-23,1532.447509765625,1541.2146488506328,1519.844914549906,1523.3318255201561,852282
2024-08-26,1542.0614013671875,1549.3341498269895,1525.3740422042797,1532.2482622419093,738245
2024-08-27,1546.1461181640625,1550.3304843767162,1532.1487339696316,1537.8273690128974,434249
2024-08-28,1558.350341796875,1572.4474496286252,1539.1723306627384,1546.1461528933337,999085
2024-08-29,1557.3043212890625,1569.0103798818745,1549.2843771820815,1549.7327672879626,573393
2024-08-30,1563.5308837890625,1574.6889501085109,1545.1996705952813,1554.1660129778459,1757837
2024-09-02,1548.138671875,1578.5246115615253,1543.3068336574454,1574.8883586933648,728911
2024-09-03,1543.605712890625,1563.9294470667385,1540.616932029838,1547.1922256008086,1033542
2024-09-04,1544.3529052734375,1550.6791337610734,1522.28571563567,1522.28571563567,1069656
2024-09-05,1527.8150634765625,1553.1698399932118,1523.7801605321472,1536.3828779119417,1023539
2024-09-06,1531.650634765625,1540.965644401261,1510.5797047508725,1528.0641219493243,1043914
2024-09-09,1512.8212890625,1534.2408858454066,1507.0927922484668,1531.6007716866122,841713
2024-09-10,1512.7216796875,1528.9606497793084,1509.5335737258229,1522.2857543449159,877176
2024-09-11,1501.7628173828125,1540.4176444879856,1496.7815158269545,1527.8647888899852,979903
2024-09-12,1555.610595703125,1572.098752302133,1515.810045391442,1515.810045391442,4067763
2024-09-13,1561.388916015625,1586.0463578222204,1549.184727646704,1559.1473303968435,1185312
2024-09-16,1558.151123046875,1578.0264675629794,1545.4986657699583,1568.960523075174,1277762
2024-09-17,1546.644287109375,1562.435110492544,1543.2570993081056,1558.1511424655616,584857
2024-09-18,1533.39404296875,1554.0664438958229,1512.3729752644633,1546.644231799507,581463
2024-09-19,1522.3853759765625,1554.0665029085324,1505.3493487679334,1544.303103092972,692586
2024-09-20,1490.7540283203125,1535.0876102647887,1477.0554496296038,1532.0490894144036,2007987
2024-09-23,1475.41162109375,1504.851161174361,1464.5026196135786,1492.3979076062183,2358329
2024-09-24,1495.5361328125,1502.6594180856664,1466.1961948107287,1481.4390256298454,1153620
2024-09-25,1521.0404052734375,1525.7227800140524,1492.8960519418674,1501.3642644487115,1026040
2024-09-26,1509.63330078125,1524.5772054747338,1488.3133057624518,1524.3778804438693,853880
2024-09-27,1505.697998046875,1515.1624710097967,1484.0791979244614,1499.3717693891574,704353
2024-09-30,1455.2373046875,1513.2197244511399,1438.5998070876162,1506.3953660325217,1857748
2024-10-01,1432.9212646484375,1456.2336588087348,1401.7382680359453,1449.5587633207538,2603178
2024-10-03,1453.145263671875,1457.77789843559,1419.670941582584,1432.9212523495444,1525846
2024-10-04,1460.5673828125,1484.1288403477274,1436.8064786459222,1452.547439183832,923928
2024-10-07,1461.1153564453125,1483.2821484963758,1436.9063037128853,1461.5138848948347,1218725
2024-10-08,1485.673095703125,1489.9072017596134,1434.1166278388255,1447.5661411947297,661516
2024-10-09,1503.6556396484375,1514.3654373051534,1477.752873222892,1486.4701503853353,791236
2024-10-10,1460.4677734375,1510.2310495935114,1450.9535603108347,1506.2957483451157,1145802
2024-10-11,1490.2559814453125,1493.3942257889116,1468.7866444297747,1471.4764986592545,620340
2024-10-14,1483.6806640625,1497.0803165629504,1463.7554578974841,1490.5050228512564,741192
2024-10-15,1474.51513671875,1493.5436845267939,1461.0656223854583,1491.401700513915,574286
2024-10-16,1476.507568359375,1481.7876747740322,1458.7740870692699,1474.5150478375115,606484
2024-10-17,1463.15771484375,1481.4889286981124,1456.9310879648092,1476.50762719496,736438
2024-10-18,1467.1925048828125,1476.0095058872591,1444.577444568538,1454.540047634528,437609
2024-10-21,1454.7890625,1493.8922781843862,1443.1826060059504,1467.5909826751852,874694
2024-10-22,1442.1864013671875,1476.7567071148594,1435.810311056297,1454.7891186196105,661461
2024-10-23,1428.63720703125,1460.6669985827791,1424.1041742211605,1440.691931805476,623144
2024-10-24,1436.8065185546875,1446.4204545217983,1423.2076631052757,1426.6447124051442,451113
2024-10-25,1422.8092041015625,1451.4018267158167,1409.9075599550847,1435.7107266342314,470066
2024-10-28,1429.1851806640625,1436.9559375934823,1400.5426986693371,1417.0307327275864,1258823
2024-10-29,1407.0682373046875,1436.6073800876422,1392.8217877103837,1436.6073800876422,569909
2024-10-30,1399.8951416015625,1414.6397206175718,1379.8703345132253,1400.7419385076296,535058
2024-10-31,1391.2774658203125,1413.5937201712686,1383.7556521429667,1400.6423366727622,766784
2024-11-01,1395.4617919921875,1404.7270616828534,1388.7868964438992,1402.1865492023715,39844
2024-11-04,1401.9373779296875,1405.3246871091528,1377.2301966490584,1391.2275802209867,872401
2024-11-05,1391.7257080078125,1411.99970139241,1355.5615338902871,1401.7381721688241,999959
2024-11-06,1389.6336669921875,1407.267547420969,1387.09327617379,1394.8640336118265,1415063
2024-11-07,1345.549072265625,1393.6186294330982,1341.0659011308346,1390.28118191107,870337
2024-11-08,1322.58544921875,1352.8219258996394,1314.5655049198688,1349.9327466210095,2540891
2024-11-11,1284.2293701171875,1355.6113223071143,1252.7474477933642,1326.0224404629666,3249749
2024-11-12,1262.6602783203125,1297.5791274781277,1253.29540755004,1284.229337280162,1007201
2024-11-13,1244.77734375,1269.0363785774227,1235.9107246519745,1269.0363785774227,803439
2024-11-14,1244.3291015625,1267.4921532929468,1237.2058161699458,1245.7238902905353,832369
2024-11-18,1230.780029296875,1250.0576422545478,1227.7912483231642,1240.543307509378,1362480
2024-11-19,1245.4249267578125,1262.6104162435656,1227.4425020323054,1234.5159255558551,879809
2024-11-21,1215.4375,1249.3103483606558,1211.4524590163935,1249.3103483606558,397961
2024-11-22,1219.1236572265625,1226.7949343586229,1211.0539732731413,1215.4375428323467,494219
2024-11-25,1237.106201171875,1250.0077231365212,1227.293061748678,1240.3440470779017,1756461
2024-11-26,1222.859619140625,1241.4398974893838,1213.5944716026445,1237.1061896398605,1342648
2024-11-27,1218.8248291015625,1231.9256758722886,1213.5446010663675,1224.4038622471373,1024328
2024-11-28,1233.768798828125,1239.3478322712144,1216.184779939779,1222.411406910595,954650
2024-11-29,1257.878173828125,1264.40372714487,1236.3589766396708,1236.3589766396708,1170576
2024-12-02,1250.0576171875,1265.0513834171406,1237.3552983039451,1258.2767647003886,985151
2024-12-03,1259.5718994140625,1271.726225979628,1237.3552468990977,1260.2692329527845,2128922
2024-12-04,1254.690185546875,1265.8482517224681,1231.3776713300033,1264.9515931730116,1411867
2024-12-05,1238.9991455078125,1261.8135306838185,1229.3353476366262,1261.2655388736985,987143
2024-12-06,1241.53955078125,1250.1572267931797,1232.8721347220603,1245.424990316469,572093
