Price,Close,High,Low,Open,Volume
Ticker,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS
Date,,,,,
2024-07-09,1464.67138671875,1490.3873210680017,1461.6984407375887,1466.6533507061908,2256634
2024-07-10,1474.383056640625,1480.9729901143214,1446.8337088648577,1478.5451326207997,2082079
2024-07-11,1470.468505859375,1484.9864152608582,1464.57221179084,1481.5179785218438,1765496
2024-07-12,1473.292724609375,1483.4998864443078,1467.7928477122548,1476.5630132278013,2018935
2024-07-15,1481.5675048828125,1491.4277261797354,1471.9054315736746,1480.5269255232722,1913095
2024-07-16,1485.531494140625,1496.977262723976,1479.7837506223423,1482.5089508997316,2170314
2024-07-18,1480.427978515625,1490.6846176373663,1458.923597339801,1476.5631246665619,3263419
2024-07-19,1456.0498046875,1488.6530135556015,1452.2840249487683,1479.0901346636576,2568243
2024-07-22,1454.1173095703125,1461.69834552234,1429.5410303086383,1456.7434358765017,1721261
2024-07-23,1493.7564697265625,1503.3194687878267,1406.2032473368004,1454.7613580623135,5987213
2024-07-24,1471.4100341796875,1499.90076497947,1466.6532724757599,1494.4007668198958,2201442
2024-07-25,1473.590087890625,1485.927764179527,1453.621778376626,1457.73437746275,2211808
2024-07-26,1528.8372802734375,1533.9408610989356,1476.562986619622,1482.409803847781,4500728
2024-07-29,1534.733642578125,1544.9408046851293,1526.1121483098775,1533.9409296282186,1928637
2024-07-30,1532.3057861328125,1542.8597677218982,1522.1482215036378,1540.580460929514,2800881
2024-07-31,1555.7425537109375,1563.6704091387587,1533.049043354905,1542.9588626396812,2622023
2024-08-01,1575.8099365234375,1590.476396471689,1554.3551535948734,1566.6928302069284,7160588
2024-08-02,1573.6793212890625,1585.2737616034651,1536.2201555557267,1565.7018682813878,4313297
2024-08-05,1480.37841796875,1549.3507401111794,1458.2795922271616,1526.1122608899657,7147230
2024-08-06,1480.6260986328125,1525.864448579361,1474.6802069676226,1511.148390901911,3159971
2024-08-07,1529.8779296875,1533.8913338639873,1500.5447682102306,1506.292511708486,2258441
2024-08-08,1505.301513671875,1541.9678441563117,1500.1484561537425,1524.1301698665857,2468123
2024-08-09,1519.9681396484375,1529.5806160260854,1505.301558628846,1527.598652156923,1503033
2024-08-12,1487.8602294921875,1510.5041414186253,1444.2074289774584,1486.4728306563477,9230512
2024-08-13,1470.072021484375,1503.7654054040577,1466.157691446199,1492.2700397900596,2485446
2024-08-14,1448.7659912109375,1474.5811190005857,1438.9057693473455,1474.5811190005857,2648057
2024-08-16,1479.9818115234375,1483.697993501185,1443.9101685683402,1457.9324651221352,1985315
2024-08-19,1482.954833984375,1493.40974154489,1476.5630490390752,1487.4142525888553,1343387
2024-08-20,1479.090087890625,1496.3826737122934,1472.8964509961204,1491.3781667137455,990643
2024-08-21,1489.94140625,1503.319662973894,1479.0902019617442,1485.581061346094,1551436
2024-08-22,1478.8424072265625,1495.8872483194575,1476.9595173342195,1493.409793453079,1442064
2024-08-23,1477.851318359375,1489.4457579073942,1472.6981400284476,1479.535939158842,1181075
2024-08-26,1469.1802978515625,1483.4999382464462,1466.6532455609488,1482.0134653624316,1087057
2024-08-27,1465.0181884765625,1483.4009526251941,1462.2929880268423,1471.509168844597,910064
2024-08-28,1456.5452880859375,1472.9955639185698,1453.7704902960832,1466.0586904134077,1225101
2024-08-29,1462.739013671875,1469.6262901096131,1439.5004134414537,1458.775085714735,3359850
