Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2024-07-09,794.2015380859375,799.1516248009418,786.363851419409,788.6205312494033,48550878
2024-07-10,789.1544799804688,795.9002315965357,786.5581099756618,791.0228924563764,45507182
2024-07-11,787.1161499023438,789.0330808548738,776.973264088155,788.1109895551602,44177074
2024-07-12,787.50439453125,795.1237185250396,781.899157363576,787.1647047300575,56049960
2024-07-15,787.2131958007812,790.9500796896383,783.8645795922547,787.8926346206944,33375694
2024-07-16,786.07275390625,789.5912150674294,784.6411278889234,786.5580588939988,28950324
2024-07-18,783.6705322265625,788.1110255525017,776.0754971813087,780.3704345530638,33717064
2024-07-19,780.0307006835938,787.649965003423,778.1865181041212,784.2528302190582,26002152
2024-07-22,797.1376953125,801.2384985771903,782.6270649860646,784.7381297391379,53744822
2024-07-23,785.4176025390625,799.6855810002239,778.9145038672318,799.5642547535156,52002152
2024-07-24,778.4534912109375,786.6793870769927,770.6886113878456,780.4432298173384,61728206
2024-07-25,784.5440673828125,788.6206413154175,773.0908809941293,773.0908809941293,25535732
2024-07-26,785.2962646484375,787.0433507268658,774.7651110455088,778.9144923179402,43810540
2024-07-29,778.9387817382812,791.9449196556922,775.6629731237323,783.7675425920842,51001148
2024-07-30,784.0344848632812,793.3523167913979,776.0026637402938,777.4585786816452,54595834
2024-07-31,784.1315307617188,790.0279981871195,780.9527594083772,783.2822470366172,37820484
2024-08-01,795.3178100585938,800.7774909815698,785.1991540216145,787.6014491725216,26215174
2024-08-02,805.1937255859375,810.7019249608421,791.5323792943032,791.5323792943032,44119238
2024-08-05,784.1315307617188,798.8120065813332,776.9732822215763,795.9486953170099,41333634
2024-08-06,777.0703125,792.4787456590307,773.2364505401089,791.0471196604719,45116050
2024-08-07,787.8926391601562,791.0471215466921,777.5556193354371,784.7381567736204,42346264
2024-08-08,797.21044921875,802.3547292854007,785.8300713873926,788.1352699911228,33976950
2024-08-09,800.8502197265625,806.8437833638833,798.7149252998082,801.7237923493824,26644618
2024-08-12,805.65478515625,813.3468572381819,799.4671466635041,801.7238266679481,39316196
2024-08-13,778.0409545898438,792.2118961762867,777.0461148817201,790.0765423217451,54055042
2024-08-14,780.2733764648438,783.1366284755188,778.0409261468292,779.6424562895212,32334428
2024-08-16,792.0662841796875,793.0611831331643,781.8263604564881,790.319198015761,27849246
2024-08-19,791.7993774414062,794.759726022084,787.9896858897818,794.759726022084,19502164
2024-08-20,794.783935546875,798.8119905444514,789.8095595425733,789.8095595425733,31134494
2024-08-21,789.0089111328125,793.255329982036,785.126471042094,790.1250771140934,47630904
2024-08-22,791.6781005859375,795.0752357163401,790.0765703279278,792.0177904024437,21300638
2024-08-23,788.6448974609375,792.9883534236101,787.6499985352013,792.9883534236101,20333422
2024-08-26,795.8758544921875,799.7582942162704,792.1147410094821,792.1147410094821,22364266
2024-08-27,794.8082275390625,799.4914324239653,792.1147612152419,797.550212512406,35773244
2024-08-28,794.49267578125,795.7787456725287,791.14405997193,794.8081358287445,26921188
2024-08-29,795.1964721679688,798.035494358065,791.6052035874162,796.8707505966252,49052604
2024-08-30,794.3956909179688,806.5768334130655,786.7521378937474,803.6650036895526,445342100
2024-09-02,789.56689453125,799.200245545704,787.747000900005,799.200245545704,34049680
2024-09-03,794.6140747070312,795.8758557711201,788.4264363868309,792.9883149182248,37282860
2024-09-04,796.773681640625,798.2295964742419,792.0176694876126,795.4148040993854,24682744
2024-09-05,798.5450439453125,800.7046866194709,796.8707654853739,798.8119853769339,22876318
2024-09-06,794.419921875,799.6612390821284,793.0368146024134,795.0751309568867,26029602
2024-09-09,799.0546264648438,800.0252363967779,791.0956131747174,794.9295342541234,23792914
2024-09-10,800.9229736328125,802.6943484628727,794.9294696385643,802.6943484628727,26606646
2024-09-11,797.7928466796875,801.9664575454252,795.5118777911906,800.9473289635273,22226684
2024-09-12,808.8092651367188,810.4593139115112,799.32158835399,802.6944342572692,32424046
2024-09-13,808.4937744140625,812.400503038587,804.1746076631325,812.400503038587,23860532
2024-09-16,810.9202880859375,814.2446744093743,807.5717313009576,809.0033572167779,15172820
2024-09-17,809.876953125,814.3417351276187,807.6202731787942,814.3417351276187,20127122
2024-09-18,822.494873046875,824.4846115422112,810.9931099061356,811.3570886275262,40917342
2024-09-19,829.1435546875,834.2392569551141,824.6059649927001,824.6301946967953,30651776
2024-09-20,845.0130004882812,846.8328941482245,828.6825354394553,833.0259912779876,60623386
2024-09-23,854.0397338867188,857.2184459846895,844.5519977602407,848.7984163669939,26965350
2024-09-24,858.0435180664062,864.6436541344489,851.3462854547951,856.5633141386422,33039036
2024-09-25,863.4060668945312,867.7252930088929,854.2095613390953,854.2095613390953,31965312
2024-09-26,865.5171508789062,867.7253122548344,858.0435015109396,860.4700264333525,31899644
2024-09-27,850.5697631835938,862.9692695590985,849.2836931713828,862.3869272945984,35613502
2024-09-30,840.572509765625,849.987378933711,836.8599148404105,848.7013681367213,26383534
2024-10-01,837.7334594726562,845.4013020975134,834.773110848595,836.6658121791694,24572284
2024-10-03,816.282958984375,837.7091852435565,812.0850591484665,832.613483062025,48473398
2024-10-04,804.4657592773438,820.4808225688465,802.2090794198211,812.6431358067093,48683232
2024-10-07,785.12646484375,805.1210074565657,782.7969771111757,801.8209097089745,94458296
2024-10-08,801.2627563476562,804.0532597925816,787.1646239424159,791.0470635179641,29734406
2024-10-09,792.5758666992188,804.0290527657074,790.4162239204929,800.510591541895,41125642
2024-10-10,806.7709350585938,808.2510795642027,792.2603056670246,795.4147877416559,21754766
2024-10-11,801.238525390625,807.7658537028776,797.4774117796152,807.7658537028776,23672594
2024-10-14,819.2432861328125,821.1602762579215,802.6943989459767,803.689297804442,18527508
